"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-17.9","-14.9","-10.0","+0.7","0.0",1,2012
"2","-19.4","-16.9","-13.4","-1.2","0.0",1,2012
"3","-19.5","-15.2","-11.2","+0.6","0.0",1,2012
"4","-19.9","-17.3","-14.3","-1.5","0.0",1,2012
"5","-22.8","-19.6","-13.4","-3.7","0.2",1,2012
"6","-22.2","-18.2","-11.3","-2.2","0.0",1,2012
"7","-11.5","-5.8","-4.0","+10.2","0.3",1,2012
"8","-9.1","-6.3","-4.5","+9.8","0.0",1,2012
"9","-15.8","-13.3","-6.9","+2.8","0.0",1,2012
"10","-18.9","-16.4","-12.0","-0.2","0.0",1,2012
"11","-19.7","-16.2","-11.6","0.0","0.0",1,2012
"12","-20.5","-17.5","-14.6","-1.2","0.0",1,2012
"13","-26.4","-21.3","-16.2","-5.0","0.0",1,2012
"14","-17.8","-15.9","-13.1","+0.5","0.0",1,2012
"15","-16.8","-14.3","-9.7","+2.1","0.5",1,2012
"16","-23.1","-16.3","-13.4","+0.1","0.7",1,2012
"17","-32.4","-27.6","-22.9","-11.1","0.0",1,2012
"18","-32.6","-28.6","-22.7","-12.1","0.0",1,2012
"19","-31.1","-27.5","-21.8","-11.0","0.0",1,2012
"20","-28.7","-25.9","-20.5","-9.4","0.0",1,2012
"21","-29.7","-24.7","-17.8","-8.2","0.0",1,2012
"22","-25.0","-20.8","-15.8","-4.3","0.0",1,2012
"23","-25.2","-18.8","-12.6","-2.2","0.0",1,2012
"24","-22.3","-18.8","-14.1","-2.2","0.0",1,2012
"25","-28.0","-23.5","-19.5","-6.9","0.0",1,2012
"26","-23.1","-19.7","-15.5","-3.1","0.2",1,2012
"27","-24.6","-20.2","-17.0","-3.6","0.0",1,2012
"28","-27.4","-23.0","-19.0","-6.5","0.2",1,2012
"29","-31.4","-27.3","-22.0","-10.8","0.0",1,2012
"30","-33.4","-29.0","-26.4","-12.5","0.0",1,2012
"31","-34.3","-31.6","-28.8","-15.1","0.0",1,2012
