"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","4.2","7.4","11.4","-6.0","13.3",9,2009
"2","3.7","8.9","14.8","-4.3","0.9",9,2009
"3","8.4","11.1","14.5","-1.9","0.9",9,2009
"4","7.3","10.7","15.3","-2.1","0.0",9,2009
"5","6.0","12.1","19.0","-0.5","0.0",9,2009
"6","7.6","13.6","18.7","+1.3","0.0",9,2009
"7","7.7","11.5","15.5","-0.6","12.2",9,2009
"8","6.4","12.3","18.4","+0.4","0.0",9,2009
"9","4.5","12.1","19.9","+0.4","0.1",9,2009
"10","4.2","12.5","20.4","+1.0","0.1",9,2009
"11","4.8","13.2","21.4","+1.9","0.1",9,2009
"12","11.4","16.2","21.4","+5.2","0.0",9,2009
"13","6.9","13.3","19.4","+2.5","0.0",9,2009
"14","8.8","12.2","16.9","+1.6","0.8",9,2009
"15","10.1","11.2","13.1","+0.8","9.5",9,2009
"16","4.9","9.6","15.3","-0.6","0.3",9,2009
"17","1.6","6.2","9.8","-3.8","0.5",9,2009
"18","0.7","7.7","15.0","-2.1","0.0",9,2009
"19","4.1","10.6","18.4","+1.1","0.0",9,2009
"20","0.0","9.5","19.7","+0.2","0.0",9,2009
"21","4.3","8.0","11.8","-1.1","0.0",9,2009
"22","2.7","7.2","12.2","-1.7","0.0",9,2009
"23","3.0","7.0","10.0","-1.7","1.0",9,2009
"24","6.8","11.3","18.4","+2.8","3.1",9,2009
"25","11.5","14.1","17.9","+5.8","0.4",9,2009
"26","9.2","12.7","16.3","+4.6","0.0",9,2009
"27","4.9","9.1","11.3","+1.3","0.0",9,2009
"28","8.6","10.9","14.8","+3.3","1.2",9,2009
"29","6.0","11.0","17.4","+3.6","0.0",9,2009
"30","3.4","10.9","20.1","+3.7","0.0",9,2009
