"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","3.6","10.5","15.6","+1.8","0.0",5,2011
"2","5.3","11.1","14.9","+2.1","0.0",5,2011
"3","3.2","9.7","15.5","+0.4","0.0",5,2011
"4","0.4","9.9","16.2","+0.3","0.0",5,2011
"5","1.7","7.6","12.0","-2.2","0.0",5,2011
"6","1.0","9.2","16.5","-0.9","0.0",5,2011
"7","4.3","12.8","19.4","+2.4","0.0",5,2011
"8","4.2","8.6","16.4","-2.0","0.0",5,2011
"9","0.9","8.7","16.5","-2.2","0.0",5,2011
"10","5.1","13.9","21.4","+2.7","0.0",5,2011
"11","11.2","18.1","25.6","+6.7","0.0",5,2011
"12","8.8","15.4","22.0","+3.7","0.0",5,2011
"13","2.5","7.4","12.1","-4.5","7.7",5,2011
"14","1.4","8.9","15.3","-3.3","0.0",5,2011
"15","3.5","8.3","12.5","-4.1","0.3",5,2011
"16","0.9","7.7","13.6","-4.9","0.0",5,2011
"17","-0.6","8.5","15.8","-4.4","0.0",5,2011
"18","3.2","12.6","19.9","-0.5","0.0",5,2011
"19","5.5","14.8","21.5","+1.5","0.0",5,2011
"20","8.4","16.3","24.0","+2.7","0.0",5,2011
"21","10.0","13.3","17.7","-0.5","0.8",5,2011
"22","10.2","14.0","18.1","0.0","1.4",5,2011
"23","5.2","13.1","18.0","-1.1","0.0",5,2011
"24","4.9","11.7","17.5","-2.7","0.3",5,2011
"25","7.0","9.4","14.4","-5.2","7.1",5,2011
"26","5.9","6.9","8.2","-7.9","4.9",5,2011
"27","6.9","12.3","18.3","-2.7","0.0",5,2011
"28","5.9","13.3","20.1","-1.9","0.0",5,2011
"29","10.8","16.8","22.8","+1.4","0.0",5,2011
"30","8.4","18.5","26.8","+2.9","0.1",5,2011
"31","15.6","20.8","25.5","+5.0","0.0",5,2011
