"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","5.4","14.2","21.8","+7.2","0.4",10,2010
"2","2.5","4.3","6.4","-2.5","1.1",10,2010
"3","-1.4","2.5","5.4","-4.1","0.0",10,2010
"4","0.4","3.2","6.0","-3.1","0.0",10,2010
"5","1.2","4.3","6.9","-1.8","0.0",10,2010
"6","-0.2","4.4","7.0","-1.4","0.0",10,2010
"7","0.1","4.9","8.4","-0.7","0.0",10,2010
"8","5.1","7.0","10.2","+1.7","0.0",10,2010
"9","4.9","8.4","12.5","+3.3","0.3",10,2010
"10","-0.6","6.8","13.7","+2.0","0.0",10,2010
"11","-1.2","5.4","13.5","+0.9","0.0",10,2010
"12","0.6","8.1","18.0","+3.9","0.0",10,2010
"13","4.1","12.5","19.8","+8.6","0.0",10,2010
"14","4.6","9.9","15.3","+6.3","0.0",10,2010
"15","3.4","6.3","8.7","+3.0","5.2",10,2010
"16","1.1","3.9","6.2","+0.9","5.8",10,2010
"17","-1.0","2.9","7.9","+0.2","0.0",10,2010
"18","-2.0","1.8","6.3","-0.5","0.0",10,2010
"19","-4.7","-0.1","4.2","-2.1","0.0",10,2010
"20","-5.4","-0.4","3.5","-2.0","0.0",10,2010
"21","-0.8","2.1","6.4","+0.8","0.0",10,2010
"22","-3.7","1.2","7.0","+0.3","0.0",10,2010
"23","2.7","6.4","12.4","+5.8","0.0",10,2010
"24","2.2","5.8","10.8","+5.6","0.0",10,2010
"25","-4.1","1.9","9.7","+2.1","0.0",10,2010
"26","-4.4","0.8","7.7","+1.4","0.0",10,2010
"27","-3.8","1.4","9.3","+2.4","0.0",10,2010
"28","-2.1","3.0","10.4","+4.4","0.0",10,2010
"29","-1.3","2.8","8.4","+4.6","0.0",10,2010
"30","-2.7","4.1","11.3","+6.3","0.0",10,2010
"31","-1.0","4.4","11.7","+7.0","0.0",10,2010
