"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-18.3","-13.7","-8.6","+2.8","0.0",2,2013
"2","-14.6","-11.9","-8.9","+4.6","0.0",2,2013
"3","-15.4","-13.1","-11.0","+3.3","0.0",2,2013
"4","-15.0","-13.1","-11.3","+3.3","0.0",2,2013
"5","-17.8","-13.4","-10.9","+2.9","0.4",2,2013
"6","-22.0","-16.4","-11.9","-0.2","0.5",2,2013
"7","-12.7","-10.1","-7.8","+6.1","1.9",2,2013
"8","-16.7","-12.7","-9.5","+3.4","0.2",2,2013
"9","-17.4","-11.6","-6.8","+4.4","0.0",2,2013
"10","-10.3","-8.3","-6.3","+7.6","0.0",2,2013
"11","-8.3","-4.5","-2.8","+11.3","1.3",2,2013
"12","-13.2","-10.8","-7.8","+4.9","0.2",2,2013
"13","-13.8","-10.0","-6.3","+5.5","0.5",2,2013
"14","-15.6","-7.8","-4.4","+7.6","0.7",2,2013
"15","-19.2","-15.9","-13.4","-0.7","0.0",2,2013
"16","-20.5","-14.1","-8.7","+1.0","0.0",2,2013
"17","-18.7","-16.0","-12.5","-1.1","0.3",2,2013
"18","-22.3","-16.6","-9.9","-1.9","0.0",2,2013
"19","-20.0","-14.7","-7.8","-0.2","0.0",2,2013
"20","-25.5","-16.2","-7.0","-1.9","0.0",2,2013
"21","-16.4","-12.9","-7.7","+1.2","0.5",2,2013
"22","-17.5","-14.2","-9.6","-0.3","0.7",2,2013
"23","-18.9","-15.1","-10.7","-1.4","0.4",2,2013
"24","-17.9","-14.4","-9.8","-1.0","0.3",2,2013
"25","-20.9","-17.5","-14.0","-4.3","0.3",2,2013
"26","-16.2","-12.9","-11.1","0.0","1.9",2,2013
"27","-18.0","-12.0","-7.7","+0.7","0.0",2,2013
"28","-9.2","-5.7","-2.6","+6.7","0.7",2,2013
"29","","","","","",2,2013
