"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-23.2","-16.3","-10.5","-4.8","1.1",12,2011
"2","-16.3","-13.5","-11.0","-1.8","1.3",12,2011
"3","-14.0","-12.1","-10.3","-0.2","5.0",12,2011
"4","-15.8","-14.3","-10.3","-2.2","1.4",12,2011
"5","-17.4","-14.5","-10.8","-2.3","0.0",12,2011
"6","-11.1","-4.9","-2.3","+7.5","0.0",12,2011
"7","-11.9","-6.0","-3.3","+6.6","0.0",12,2011
"8","-15.9","-13.1","-8.5","-0.3","0.0",12,2011
"9","-19.7","-15.1","-9.5","-2.2","0.0",12,2011
"10","-17.1","-13.6","-8.4","-0.5","0.0",12,2011
"11","-17.4","-15.6","-13.3","-2.4","0.0",12,2011
"12","-20.1","-18.6","-16.5","-5.2","0.0",12,2011
"13","-24.7","-19.9","-18.3","-6.4","0.2",12,2011
"14","-27.8","-23.9","-20.3","-10.2","0.2",12,2011
"15","-30.8","-27.5","-24.7","-13.7","0.5",12,2011
"16","-32.4","-24.3","-18.9","-10.4","3.6",12,2011
"17","-29.6","-26.5","-19.8","-12.4","0.0",12,2011
"18","-32.1","-27.9","-22.5","-13.7","0.0",12,2011
"19","-24.7","-19.3","-16.1","-5.0","0.0",12,2011
"20","-19.6","-18.4","-16.8","-3.9","0.0",12,2011
"21","-18.7","-13.0","-9.8","+1.6","0.0",12,2011
"22","-13.2","-10.4","-7.2","+4.3","0.0",12,2011
"23","-15.2","-11.0","-8.2","+3.8","0.0",12,2011
"24","-17.4","-14.5","-11.5","+0.4","0.0",12,2011
"25","-25.1","-20.7","-15.8","-5.7","0.0",12,2011
"26","-25.4","-22.2","-19.6","-7.1","0.0",12,2011
"27","-23.4","-21.2","-17.7","-6.0","0.2",12,2011
"28","-18.5","-10.9","-5.4","+4.4","2.3",12,2011
"29","-5.5","-3.1","-0.2","+12.3","5.6",12,2011
"30","-8.2","-5.5","-2.8","+10.0","0.7",12,2011
"31","-13.8","-10.3","-6.8","+5.3","0.2",12,2011
