"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","4.5","13.4","21.3","0.0","0.0",9,2006
"2","13.3","19.8","28.2","+6.6","0.0",9,2006
"3","16.6","21.5","27.6","+8.5","0.0",9,2006
"4","13.2","17.6","22.5","+4.8","0.1",9,2006
"5","7.2","13.3","19.4","+0.7","0.0",9,2006
"6","3.5","13.4","21.0","+1.1","0.0",9,2006
"7","3.2","14.4","23.2","+2.3","0.0",9,2006
"8","3.6","15.3","25.9","+3.4","0.0",9,2006
"9","5.4","17.2","30.2","+5.5","0.0",9,2006
"10","11.2","16.6","21.8","+5.1","0.0",9,2006
"11","12.6","15.5","21.2","+4.2","0.0",9,2006
"12","11.6","16.5","21.0","+5.5","2.1",9,2006
"13","7.5","11.8","18.0","+1.0","1.2",9,2006
"14","6.6","8.9","11.6","-1.7","0.6",9,2006
"15","7.6","10.1","13.9","-0.3","0.4",9,2006
"16","10.5","15.7","22.1","+5.5","0.0",9,2006
"17","9.7","13.0","18.4","+3.0","2.5",9,2006
"18","1.4","5.6","13.7","-4.2","1.4",9,2006
"19","1.1","4.6","8.2","-4.9","0.0",9,2006
"20","3.8","5.9","8.3","-3.4","0.9",9,2006
"21","3.9","8.1","13.5","-1.0","0.0",9,2006
"22","2.7","9.7","18.1","+0.8","0.0",9,2006
"23","5.4","12.2","19.6","+3.5","0.0",9,2006
"24","3.0","7.9","15.1","-0.6","9.6",9,2006
"25","2.1","5.9","10.4","-2.4","0.8",9,2006
"26","6.3","9.6","16.3","+1.5","0.0",9,2006
"27","0.3","4.8","8.6","-3.0","0.0",9,2006
"28","-1.3","4.0","9.5","-3.6","0.0",9,2006
"29","3.4","6.0","7.9","-1.4","0.0",9,2006
"30","6.4","11.7","17.3","+4.5","0.0",9,2006
