"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","1.3","8.1","13.8","-7.4","1.2",6,2002
"2","3.8","8.9","13.3","-6.8","0.0",6,2002
"3","7.0","11.1","17.1","-4.8","2.0",6,2002
"4","7.8","12.2","18.7","-3.9","1.8",6,2002
"5","6.5","15.3","23.6","-1.0","0.1",6,2002
"6","11.2","16.1","21.1","-0.4","0.0",6,2002
"7","10.0","14.3","18.9","-2.4","0.4",6,2002
"8","6.4","16.0","23.9","-0.9","0.0",6,2002
"9","14.0","20.8","27.5","+3.7","0.0",6,2002
"10","14.9","17.9","24.7","+0.6","34.2",6,2002
"11","12.7","18.1","24.3","+0.7","15.2",6,2002
"12","13.1","17.1","21.6","-0.5","0.0",6,2002
"13","10.5","12.6","19.2","-5.1","0.0",6,2002
"14","10.4","14.4","19.3","-3.5","0.0",6,2002
"15","9.5","18.0","25.0","0.0","0.0",6,2002
"16","11.0","20.6","27.3","+2.4","0.0",6,2002
"17","12.3","19.1","27.3","+0.8","12.4",6,2002
"18","13.5","18.6","24.0","+0.2","4.7",6,2002
"19","13.7","16.1","19.9","-2.5","5.9",6,2002
"20","14.6","18.3","22.5","-0.4","0.0",6,2002
"21","15.1","18.3","23.0","-0.5","1.6",6,2002
"22","15.5","18.6","21.8","-0.3","28.5",6,2002
"23","15.8","19.6","24.0","+0.6","0.0",6,2002
"24","14.3","20.1","24.5","+1.0","0.0",6,2002
"25","13.7","20.8","28.1","+1.6","0.0",6,2002
"26","16.4","19.5","23.5","+0.2","4.3",6,2002
"27","13.5","15.9","19.2","-3.5","0.1",6,2002
"28","12.4","14.3","16.9","-5.1","0.8",6,2002
"29","12.7","16.3","20.9","-3.2","0.0",6,2002
"30","11.3","14.6","17.8","-5.0","0.0",6,2002
