"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","12.0","16.4","21.8","+7.9","0.0",5,2007
"2","7.2","12.0","18.7","+3.3","4.4",5,2007
"3","5.2","11.9","17.4","+3.0","0.0",5,2007
"4","4.2","8.0","15.1","-1.2","1.8",5,2007
"5","-1.9","5.9","12.6","-3.5","0.0",5,2007
"6","5.6","8.8","12.2","-0.8","0.8",5,2007
"7","2.6","6.6","11.7","-3.3","1.6",5,2007
"8","2.4","5.0","7.5","-5.1","35.3",5,2007
"9","3.8","7.7","12.5","-2.6","0.1",5,2007
"10","8.1","12.1","17.8","+1.6","3.6",5,2007
"11","10.8","17.3","25.6","+6.5","0.0",5,2007
"12","10.8","15.0","20.6","+4.0","5.2",5,2007
"13","4.3","8.7","13.2","-2.5","0.5",5,2007
"14","7.2","15.0","21.7","+3.5","1.3",5,2007
"15","12.5","15.4","19.9","+3.7","4.4",5,2007
"16","14.5","18.3","23.4","+6.4","0.0",5,2007
"17","3.4","9.0","14.6","-3.1","0.5",5,2007
"18","6.3","14.7","23.5","+2.3","0.0",5,2007
"19","16.7","19.6","23.0","+7.0","0.1",5,2007
"20","8.0","11.6","17.1","-1.2","2.0",5,2007
"21","5.1","8.6","12.0","-4.4","0.0",5,2007
"22","7.6","14.1","21.4","+0.8","1.7",5,2007
"23","9.7","17.8","26.6","+4.3","0.3",5,2007
"24","10.2","12.5","16.8","-1.2","0.3",5,2007
"25","4.2","13.2","19.8","-0.7","0.8",5,2007
"26","10.7","13.7","16.2","-0.5","4.9",5,2007
"27","7.5","10.9","15.0","-3.5","0.6",5,2007
"28","4.0","12.0","19.3","-2.6","0.8",5,2007
"29","12.4","18.6","25.6","+3.8","0.0",5,2007
"30","11.8","16.3","25.1","+1.2","1.0",5,2007
"31","3.9","9.6","14.3","-5.7","0.0",5,2007
