"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","16.4","22.2","27.8","+3.2","0.0",8,2015
"2","16.3","21.0","26.0","+2.1","0.0",8,2015
"3","15.7","21.3","26.4","+2.5","2.0",8,2015
"4","12.6","19.7","24.6","+1.0","0.0",8,2015
"5","12.7","16.9","21.1","-1.7","0.0",8,2015
"6","10.5","15.9","22.5","-2.6","2.0",8,2015
"7","10.2","13.4","17.8","-5.0","1.0",8,2015
"8","8.5","11.2","16.3","-7.1","2.0",8,2015
"9","8.6","11.9","16.2","-6.3","2.0",8,2015
"10","6.7","13.4","19.2","-4.6","0.0",8,2015
"11","9.2","13.5","17.4","-4.4","8.0",8,2015
"12","12.6","14.3","17.2","-3.5","1.0",8,2015
"13","12.0","13.3","15.6","-4.3","18.0",8,2015
"14","10.9","15.3","20.4","-2.2","6.0",8,2015
"15","10.7","18.3","25.2","+1.0","0.0",8,2015
"16","17.3","21.0","26.7","+3.9","0.0",8,2015
"17","10.7","19.3","27.4","+2.3","0.0",8,2015
"18","16.8","23.1","31.4","+6.3","0.0",8,2015
"19","17.6","21.4","26.1","+4.8","0.0",8,2015
"20","12.3","16.6","22.1","+0.2","0.0",8,2015
"21","10.7","13.0","16.6","-3.2","3.6",8,2015
"22","9.5","11.3","14.3","-4.7","0.0",8,2015
"23","6.8","12.6","20.6","-3.2","4.0",8,2015
"24","4.0","7.6","11.7","-8.0","0.0",8,2015
"25","7.2","8.8","11.0","-6.6","2.6",8,2015
"26","7.2","8.4","10.0","-6.7","15.0",8,2015
"27","5.5","9.8","15.0","-5.1","0.3",8,2015
"28","7.5","11.9","18.5","-2.8","0.3",8,2015
"29","11.5","14.7","18.3","+0.3","3.1",8,2015
"30","10.0","15.2","21.4","+1.0","0.0",8,2015
"31","16.9","20.0","28.0","+6.1","1.0",8,2015
