"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-19.9","-15.5","-11.2","-0.6","0.2",2,2009
"2","-24.2","-18.9","-13.4","-4.1","0.8",2,2009
"3","-20.4","-12.1","-9.2","+2.6","1.5",2,2009
"4","-11.8","-9.0","-5.2","+5.6","0.0",2,2009
"5","-14.5","-8.3","-5.0","+6.1","0.0",2,2009
"6","-14.4","-7.9","-5.0","+6.4","0.3",2,2009
"7","-23.6","-19.8","-14.4","-5.6","0.0",2,2009
"8","-28.3","-24.5","-19.1","-10.4","0.0",2,2009
"9","-24.5","-18.4","-8.6","-4.4","0.0",2,2009
"10","-12.2","-10.0","-7.0","+3.9","1.9",2,2009
"11","-13.2","-9.2","-2.2","+4.6","0.0",2,2009
"12","-13.3","-8.7","-0.2","+4.9","0.0",2,2009
"13","-5.8","-3.1","1.5","+10.4","0.0",2,2009
"14","-12.9","-7.9","-1.6","+5.5","0.0",2,2009
"15","-9.3","-6.4","-3.0","+6.9","0.0",2,2009
"16","-22.7","-14.5","-7.6","-1.3","0.0",2,2009
"17","-16.4","-10.7","-2.2","+2.4","0.0",2,2009
"18","-16.5","-9.1","0.2","+3.9","0.0",2,2009
"19","-21.4","-12.1","-4.8","+0.8","0.2",2,2009
"20","-20.5","-15.6","-6.6","-2.8","0.0",2,2009
"21","-25.0","-15.9","-5.0","-3.2","0.0",2,2009
"22","-25.3","-16.3","-5.2","-3.7","0.0",2,2009
"23","-23.8","-13.5","-0.3","-1.0","0.0",2,2009
"24","-18.5","-8.5","-0.5","+3.9","0.0",2,2009
"25","-22.6","-13.3","-1.0","-1.0","0.0",2,2009
"26","-20.9","-12.0","-0.5","+0.2","0.0",2,2009
"27","-19.5","-10.6","-1.0","+1.5","0.0",2,2009
"28","-15.1","-8.1","0.3","+3.9","0.0",2,2009
"29","","","","","",2,2009
