"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","9.5","18.2","24.9","+2.3","0.0",6,2014
"2","8.4","19.1","26.9","+2.9","0.0",6,2014
"3","12.7","21.5","28.2","+5.1","0.0",6,2014
"4","15.9","20.3","23.7","+3.7","0.0",6,2014
"5","8.2","17.4","24.1","+0.6","0.0",6,2014
"6","14.2","17.6","23.2","+0.5","6.5",6,2014
"7","8.6","14.5","19.5","-2.8","0.0",6,2014
"8","7.5","13.9","19.7","-3.5","0.0",6,2014
"9","10.5","16.0","23.7","-1.6","1.3",6,2014
"10","12.7","17.4","24.6","-0.4","7.0",6,2014
"11","13.6","16.5","21.4","-1.5","7.0",6,2014
"12","13.2","16.7","21.4","-1.4","0.9",6,2014
"13","13.5","18.9","27.4","+0.6","1.0",6,2014
"14","17.0","20.6","27.6","+2.2","10.0",6,2014
"15","15.0","17.5","21.2","-1.0","4.0",6,2014
"16","12.1","15.6","20.4","-3.1","1.0",6,2014
"17","9.4","15.4","20.8","-3.4","0.0",6,2014
"18","11.2","17.2","22.0","-1.7","0.7",6,2014
"19","15.5","18.8","22.5","-0.2","1.0",6,2014
"20","9.1","15.6","20.9","-3.5","0.5",6,2014
"21","7.2","16.0","21.9","-3.2","0.0",6,2014
"22","10.3","19.1","25.4","-0.1","0.0",6,2014
"23","19.6","23.4","28.8","+4.1","0.0",6,2014
"24","16.9","21.8","26.7","+2.4","2.0",6,2014
"25","14.1","19.4","24.2","0.0","1.0",6,2014
"26","10.8","18.7","26.2","-0.8","0.0",6,2014
"27","15.3","19.9","24.4","+0.4","0.0",6,2014
"28","15.3","20.4","28.4","+0.9","4.0",6,2014
"29","17.4","21.5","26.0","+2.0","0.4",6,2014
"30","12.4","15.7","21.4","-3.8","0.0",6,2014
