"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-33.9","-30.0","-26.8","-15.8","0.0",2,2012
"2","-28.5","-24.6","-19.0","-10.4","0.0",2,2012
"3","-32.3","-22.3","-12.2","-8.2","1.0",2,2012
"4","-13.6","-12.3","-11.5","+1.8","1.4",2,2012
"5","-19.2","-13.4","-10.0","+0.6","2.3",2,2012
"6","-24.5","-21.5","-18.0","-7.6","0.0",2,2012
"7","-25.3","-20.9","-16.4","-7.1","0.5",2,2012
"8","-17.8","-15.8","-13.4","-2.1","0.6",2,2012
"9","-16.0","-14.1","-11.9","-0.5","0.2",2,2012
"10","-23.1","-18.4","-13.8","-4.9","0.2",2,2012
"11","-30.8","-23.0","-10.8","-9.7","0.0",2,2012
"12","-25.3","-18.0","-6.0","-4.8","0.0",2,2012
"13","-26.6","-18.0","-8.2","-5.0","0.0",2,2012
"14","-27.9","-20.0","-8.4","-7.1","0.0",2,2012
"15","-26.2","-19.0","-7.2","-6.3","0.0",2,2012
"16","-28.1","-18.9","-8.3","-6.4","0.0",2,2012
"17","-27.1","-20.0","-12.2","-7.7","0.0",2,2012
"18","-29.2","-20.4","-9.0","-8.2","0.0",2,2012
"19","-24.2","-16.3","-5.7","-4.4","0.0",2,2012
"20","-22.1","-12.0","-4.4","-0.3","0.0",2,2012
"21","-20.3","-11.4","-2.5","+0.1","0.0",2,2012
"22","-25.6","-15.5","-3.4","-4.2","0.0",2,2012
"23","-20.1","-13.0","-3.6","-2.0","0.0",2,2012
"24","-21.0","-13.9","-5.6","-3.1","0.0",2,2012
"25","-19.5","-15.0","-8.0","-4.5","0.0",2,2012
"26","-22.1","-16.1","-8.6","-5.8","0.0",2,2012
"27","-26.6","-17.6","-9.9","-7.6","0.0",2,2012
"28","-26.1","-17.8","-7.0","-8.1","0.0",2,2012
"29","-25.1","-15.3","-4.8","-5.7","0.0",2,2012
