"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","8.6","12.6","20.7","-0.7","0.0",9,2010
"2","4.0","9.9","17.0","-3.1","0.0",9,2010
"3","10.0","15.3","21.4","+2.5","0.0",9,2010
"4","13.3","18.3","24.5","+5.8","0.0",9,2010
"5","13.2","18.9","24.0","+6.6","3.0",9,2010
"6","11.2","14.8","20.5","+2.8","0.0",9,2010
"7","6.5","8.9","13.9","-2.9","3.0",9,2010
"8","3.9","6.8","10.4","-4.8","11.0",9,2010
"9","7.7","9.7","13.0","-1.6","0.0",9,2010
"10","4.1","7.2","10.9","-3.9","0.3",9,2010
"11","-1.0","3.3","7.7","-7.6","0.0",9,2010
"12","3.1","4.0","5.5","-6.6","1.0",9,2010
"13","-1.5","4.8","12.0","-5.6","0.0",9,2010
"14","-0.7","5.9","13.6","-4.3","0.0",9,2010
"15","3.8","10.1","17.5","+0.1","0.0",9,2010
"16","7.5","14.2","21.5","+4.4","0.0",9,2010
"17","7.1","13.5","21.0","+3.9","0.0",9,2010
"18","8.5","15.1","25.1","+5.7","0.0",9,2010
"19","4.5","14.1","26.0","+4.9","0.0",9,2010
"20","6.5","15.6","27.0","+6.6","0.0",9,2010
"21","6.0","15.7","27.9","+6.9","0.0",9,2010
"22","7.9","13.2","17.4","+4.6","0.0",9,2010
"23","5.5","12.2","19.5","+3.8","0.0",9,2010
"24","12.8","16.2","21.0","+8.0","0.0",9,2010
"25","11.8","15.6","19.0","+7.6","0.0",9,2010
"26","10.8","12.6","14.7","+4.8","0.0",9,2010
"27","6.5","11.9","16.8","+4.2","0.0",9,2010
"28","9.0","11.4","13.5","+3.9","0.4",9,2010
"29","7.1","12.2","20.2","+4.9","1.0",9,2010
"30","7.4","14.4","17.7","+7.2","0.3",9,2010
