"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","4.9","6.8","15.9","-1.2","0.0",5,2009
"2","-0.6","2.4","6.6","-5.8","10.0",5,2009
"3","0.1","4.2","8.0","-4.3","0.0",5,2009
"4","-1.5","4.5","10.5","-4.2","0.0",5,2009
"5","5.9","9.4","16.3","+0.4","2.3",5,2009
"6","1.0","8.3","17.3","-0.9","0.0",5,2009
"7","8.3","15.5","23.9","+6.0","0.0",5,2009
"8","8.3","15.9","23.6","+6.2","0.0",5,2009
"9","8.5","17.0","24.9","+7.1","0.0",5,2009
"10","13.2","17.1","23.2","+6.9","0.0",5,2009
"11","9.3","15.8","25.4","+5.4","0.0",5,2009
"12","5.4","15.6","24.0","+4.9","0.0",5,2009
"13","8.3","18.2","26.4","+7.3","0.0",5,2009
"14","12.2","19.0","26.8","+7.9","0.0",5,2009
"15","11.3","18.6","24.9","+7.2","1.0",5,2009
"16","11.6","15.1","18.5","+3.5","2.0",5,2009
"17","4.8","8.7","15.9","-3.2","8.0",5,2009
"18","3.6","5.4","8.5","-6.7","3.0",5,2009
"19","2.9","9.6","15.8","-2.7","0.0",5,2009
"20","7.0","9.8","15.6","-2.8","0.0",5,2009
"21","0.5","5.8","8.8","-7.0","0.0",5,2009
"22","3.2","6.1","9.0","-6.9","0.0",5,2009
"23","0.9","7.6","12.6","-5.7","0.0",5,2009
"24","2.6","11.1","17.0","-2.4","0.0",5,2009
"25","10.2","14.9","21.1","+1.2","0.0",5,2009
"26","11.7","16.9","22.6","+2.9","0.0",5,2009
"27","9.8","16.0","22.7","+1.8","0.0",5,2009
"28","11.4","16.9","22.3","+2.5","0.0",5,2009
"29","10.0","18.7","26.7","+4.0","0.0",5,2009
"30","13.4","20.2","27.2","+5.3","0.0",5,2009
"31","11.3","15.7","22.6","+0.6","0.0",5,2009
