"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-21.2","-17.6","-15.6","-4.4","0.0",1,2011
"2","-23.0","-20.9","-17.4","-7.6","0.0",1,2011
"3","-21.5","-20.0","-18.4","-6.6","0.0",1,2011
"4","-22.7","-21.2","-19.6","-7.7","0.0",1,2011
"5","-25.2","-22.9","-20.8","-9.3","0.0",1,2011
"6","-28.7","-24.6","-18.0","-10.9","0.0",1,2011
"7","-24.4","-19.5","-14.6","-5.7","0.0",1,2011
"8","-26.5","-22.9","-19.0","-9.0","0.0",1,2011
"9","-27.2","-23.6","-19.0","-9.7","0.0",1,2011
"10","-25.7","-14.9","-6.6","-0.9","0.0",1,2011
"11","-15.2","-5.4","0.0","+8.7","0.2",1,2011
"12","-11.3","-6.4","-2.1","+7.7","0.0",1,2011
"13","-14.2","-10.1","-7.8","+4.1","0.0",1,2011
"14","-23.8","-19.2","-12.8","-5.0","0.0",1,2011
"15","-23.4","-21.1","-17.6","-6.8","0.0",1,2011
"16","-26.6","-22.4","-17.8","-8.1","0.0",1,2011
"17","-25.6","-21.7","-17.5","-7.4","0.2",1,2011
"18","-25.2","-20.8","-18.6","-6.4","0.8",1,2011
"19","-24.1","-21.6","-18.5","-7.2","0.6",1,2011
"20","-26.9","-24.9","-22.6","-10.5","0.4",1,2011
"21","-25.0","-23.3","-22.0","-8.9","1.0",1,2011
"22","-22.5","-20.9","-19.5","-6.5","1.0",1,2011
"23","-24.4","-22.8","-20.6","-8.4","1.1",1,2011
"24","-33.9","-27.4","-21.0","-13.0","0.0",1,2011
"25","-21.1","-15.9","-11.6","-1.5","0.6",1,2011
"26","-11.8","-9.7","-7.6","+4.7","1.0",1,2011
"27","-17.8","-14.3","-7.6","+0.1","0.0",1,2011
"28","-17.8","-12.8","-7.0","+1.6","0.0",1,2011
"29","-21.6","-16.3","-9.5","-2.0","0.0",1,2011
"30","-17.5","-12.4","-7.4","+1.9","0.5",1,2011
"31","-10.0","-6.1","-3.2","+8.2","0.3",1,2011
