"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-6.4","-3.8","2.0","+8.1","0.2",3,2009
"2","-15.7","-7.6","1.1","+4.2","0.0",3,2009
"3","-11.8","-7.5","-3.5","+4.2","0.0",3,2009
"4","-6.1","-3.7","1.2","+7.8","0.2",3,2009
"5","-15.4","-6.9","0.0","+4.5","0.0",3,2009
"6","-10.7","-6.1","-1.6","+5.1","0.0",3,2009
"7","-5.0","-3.7","-2.6","+7.4","5.0",3,2009
"8","-7.4","-5.4","-3.2","+5.5","0.5",3,2009
"9","-14.3","-8.2","-1.0","+2.5","0.0",3,2009
"10","-14.1","-7.9","-3.0","+2.6","0.0",3,2009
"11","-6.0","-2.3","1.2","+8.0","4.0",3,2009
"12","-1.5","0.8","3.8","+10.8","0.0",3,2009
"13","-1.0","0.6","2.2","+10.4","0.0",3,2009
"14","-8.9","-4.8","1.5","+4.7","0.0",3,2009
"15","-10.0","-7.1","-2.5","+2.2","1.0",3,2009
"16","-12.9","-6.2","-2.4","+2.8","0.0",3,2009
"17","-12.7","-5.4","-0.5","+3.3","0.0",3,2009
"18","-12.1","-5.3","1.6","+3.1","0.0",3,2009
"19","-5.0","-2.4","0.6","+5.7","0.2",3,2009
"20","-14.1","-6.7","-0.6","+1.0","0.0",3,2009
"21","-14.9","-7.6","1.0","-0.2","0.0",3,2009
"22","-13.5","-7.2","-1.5","-0.2","0.0",3,2009
"23","-8.2","-2.9","3.5","+3.8","0.0",3,2009
"24","-7.5","-2.3","1.8","+4.0","0.0",3,2009
"25","-4.9","-0.9","4.2","+5.0","1.2",3,2009
"26","0.6","1.3","2.4","+6.8","8.0",3,2009
"27","-2.0","2.6","9.7","+7.7","0.0",3,2009
"28","-3.1","3.0","10.5","+7.7","0.0",3,2009
"29","-0.7","4.9","14.5","+9.1","0.0",3,2009
"30","0.0","6.8","16.4","+10.6","0.0",3,2009
"31","1.8","8.5","17.2","+11.8","0.0",3,2009
