"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-4.1","-3.4","-2.4","-5.3","0.3",11,2016
"2","-3.4","-2.4","-1.7","-4.1","0.2",11,2016
"3","-2.9","-1.0","0.5","-2.4","6.0",11,2016
"4","-2.4","-0.6","0.3","-1.8","3.0",11,2016
"5","-4.8","-3.1","-2.1","-4.0","1.2",11,2016
"6","-7.9","-3.8","-2.2","-4.5","3.0",11,2016
"7","-3.1","-1.2","0.3","-1.7","18.0",11,2016
"8","-0.2","0.7","1.7","+0.5","8.0",11,2016
"9","-2.9","-0.9","0.8","-0.9","0.0",11,2016
"10","-6.3","-3.4","0.0","-3.2","5.9",11,2016
"11","-6.4","-1.2","0.3","-0.8","25.0",11,2016
"12","-7.9","-6.5","-5.2","-5.8","6.0",11,2016
"13","-5.7","-4.1","-3.0","-3.2","0.0",11,2016
"14","-4.6","-3.5","-2.4","-2.4","0.7",11,2016
"15","-7.1","-4.3","-3.0","-3.0","0.5",11,2016
"16","-4.5","-3.8","-2.8","-2.3","0.0",11,2016
"17","-3.8","-2.5","-1.5","-0.8","0.0",11,2016
"18","-1.5","-1.3","-1.0","+0.5","0.0",11,2016
"19","-1.2","1.2","3.2","+3.2","0.0",11,2016
"20","-0.9","0.7","2.6","+2.9","0.0",11,2016
"21","-2.3","-1.6","-0.6","+0.8","0.0",11,2016
"22","-6.0","-4.2","-2.3","-1.7","0.0",11,2016
"23","-6.2","-4.7","-2.8","-2.0","0.0",11,2016
"24","-6.0","-4.5","-1.7","-1.6","0.0",11,2016
"25","-1.7","1.2","2.2","+4.2","0.0",11,2016
"26","-1.1","-0.4","0.3","+2.8","3.2",11,2016
"27","-0.1","1.3","2.4","+4.6","5.5",11,2016
"28","-7.4","-1.2","1.9","+2.3","4.6",11,2016
"29","-10.8","-10.0","-7.4","-6.4","0.7",11,2016
"30","-13.6","-11.3","-9.8","-7.6","0.2",11,2016
