"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","5.6","9.6","14.6","-5.9","0.0",6,2018
"2","8.5","16.3","23.9","+0.7","0.0",6,2018
"3","12.1","19.5","26.1","+3.8","0.0",6,2018
"4","15.2","19.5","25.1","+3.7","0.0",6,2018
"5","9.9","12.8","16.7","-3.1","8.0",6,2018
"6","6.8","9.8","13.2","-6.2","0.6",6,2018
"7","5.6","10.9","16.3","-5.2","0.0",6,2018
"8","10.0","12.1","16.6","-4.1","15.0",6,2018
"9","6.0","10.2","14.7","-6.1","0.0",6,2018
"10","6.1","9.8","13.5","-6.6","2.0",6,2018
"11","9.5","13.8","21.3","-2.7","1.3",6,2018
"12","12.7","16.9","25.3","+0.3","6.0",6,2018
"13","13.6","16.6","20.8","-0.1","0.0",6,2018
"14","7.9","13.2","17.3","-3.6","0.0",6,2018
"15","10.2","16.0","21.6","-1.0","0.0",6,2018
"16","8.4","17.5","24.0","+0.4","0.0",6,2018
"17","10.9","19.2","25.6","+2.0","0.0",6,2018
"18","12.3","21.2","27.8","+3.9","0.0",6,2018
"19","15.9","21.0","28.1","+3.6","4.0",6,2018
"20","15.6","19.5","22.3","+2.0","0.0",6,2018
"21","12.3","18.3","23.6","+0.7","0.0",6,2018
"22","13.9","23.0","29.9","+5.3","0.0",6,2018
"23","17.0","21.6","29.0","+3.8","13.0",6,2018
"24","17.3","23.5","28.7","+5.6","0.0",6,2018
"25","13.8","18.2","23.2","+0.2","0.9",6,2018
"26","13.4","20.5","25.8","+2.4","0.0",6,2018
"27","13.6","21.4","27.4","+3.2","0.0",6,2018
"28","14.4","21.8","27.2","+3.5","0.0",6,2018
"29","15.1","22.8","28.2","+4.4","0.0",6,2018
"30","18.8","23.0","30.6","+4.5","5.0",6,2018
