"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","11.7","14.6","18.0","-0.9","9.7",6,2006
"2","9.1","15.0","19.4","-0.6","0.0",6,2006
"3","7.6","15.3","20.9","-0.5","0.0",6,2006
"4","13.2","20.7","27.6","+4.8","0.0",6,2006
"5","15.5","21.6","27.4","+5.5","10.0",6,2006
"6","12.3","15.0","23.6","-1.2","0.1",6,2006
"7","8.3","10.2","13.2","-6.1","1.4",6,2006
"8","6.0","12.0","16.1","-4.4","0.0",6,2006
"9","7.6","11.7","15.9","-4.8","1.3",6,2006
"10","10.7","14.9","20.7","-1.8","0.0",6,2006
"11","9.5","12.6","18.8","-4.2","1.2",6,2006
"12","7.0","12.7","17.2","-4.2","0.6",6,2006
"13","5.9","15.5","22.9","-1.5","0.0",6,2006
"14","9.3","18.6","25.3","+1.5","0.0",6,2006
"15","13.5","18.0","24.2","+0.8","1.3",6,2006
"16","13.3","14.8","17.2","-2.5","8.6",6,2006
"17","13.8","17.7","22.4","+0.3","0.0",6,2006
"18","13.0","19.5","25.1","+2.0","0.0",6,2006
"19","13.5","20.8","27.0","+3.3","0.0",6,2006
"20","14.6","22.1","28.2","+4.5","0.0",6,2006
"21","14.8","22.9","29.4","+5.2","0.0",6,2006
"22","16.8","24.0","30.4","+6.2","0.0",6,2006
"23","18.1","23.5","30.1","+5.7","0.0",6,2006
"24","17.4","23.3","30.0","+5.4","0.0",6,2006
"25","19.0","24.4","29.0","+6.4","0.0",6,2006
"26","17.6","21.4","26.3","+3.4","13.7",6,2006
"27","14.4","20.1","24.6","+2.0","0.0",6,2006
"28","14.7","22.6","28.6","+4.5","0.0",6,2006
"29","18.3","22.5","29.0","+4.3","3.5",6,2006
"30","14.7","18.1","21.5","-0.1","3.2",6,2006
