"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","2.5","6.2","9.2","-1.7","0.0",10,2010
"2","4.3","6.6","9.2","-1.2","0.8",10,2010
"3","2.4","5.0","7.6","-2.6","0.0",10,2010
"4","0.6","3.8","7.7","-3.6","0.0",10,2010
"5","-3.0","2.8","10.0","-4.4","0.0",10,2010
"6","-2.1","4.3","11.1","-2.8","0.0",10,2010
"7","-1.3","5.4","12.0","-1.5","0.0",10,2010
"8","-0.8","6.2","14.3","-0.5","0.0",10,2010
"9","-2.0","4.9","13.4","-1.6","0.0",10,2010
"10","-2.0","4.3","13.0","-2.0","0.0",10,2010
"11","1.1","4.0","6.5","-2.1","0.0",10,2010
"12","2.4","3.8","5.0","-2.1","4.0",10,2010
"13","0.1","1.6","2.7","-4.1","1.6",10,2010
"14","1.4","3.1","5.4","-2.4","0.0",10,2010
"15","1.6","2.9","6.0","-2.4","5.2",10,2010
"16","-0.3","1.9","3.7","-3.2","0.0",10,2010
"17","-2.4","0.7","2.2","-4.2","0.0",10,2010
"18","-3.3","0.7","5.2","-4.0","0.0",10,2010
"19","-5.9","-0.6","5.2","-5.1","0.0",10,2010
"20","-1.5","2.6","3.8","-1.7","6.8",10,2010
"21","2.8","4.1","5.9","+0.1","12.7",10,2010
"22","2.9","4.4","5.7","+0.6","0.7",10,2010
"23","2.0","4.3","6.4","+0.7","1.3",10,2010
"24","2.8","5.8","9.3","+2.4","0.0",10,2010
"25","4.0","6.6","9.2","+3.5","0.0",10,2010
"26","7.7","8.3","9.3","+5.4","0.0",10,2010
"27","1.4","3.4","7.9","+0.8","5.9",10,2010
"28","-0.6","0.9","2.8","-1.5","0.0",10,2010
"29","-3.0","0.8","3.0","-1.4","3.0",10,2010
"30","2.9","5.1","7.7","+3.2","0.0",10,2010
"31","1.0","4.7","9.2","+3.0","0.0",10,2010
