"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","13.6","20.1","25.3","+1.5","0.0",7,2015
"2","13.9","20.3","26.0","+1.6","0.0",7,2015
"3","12.6","17.7","22.3","-1.1","0.0",7,2015
"4","17.7","23.8","29.5","+4.9","0.0",7,2015
"5","18.2","22.9","28.5","+4.0","2.0",7,2015
"6","13.0","17.0","20.5","-2.0","0.0",7,2015
"7","13.4","16.4","21.4","-2.7","8.8",7,2015
"8","14.4","18.9","23.8","-0.2","0.0",7,2015
"9","17.0","22.6","27.3","+3.4","0.0",7,2015
"10","16.6","20.2","24.9","+1.0","13.3",7,2015
"11","12.2","15.4","19.7","-3.9","23.0",7,2015
"12","12.9","14.7","17.2","-4.6","8.4",7,2015
"13","9.0","12.3","16.1","-7.1","3.0",7,2015
"14","10.6","15.4","21.3","-4.0","0.0",7,2015
"15","10.5","16.2","21.1","-3.2","0.0",7,2015
"16","10.0","16.8","22.7","-2.6","0.0",7,2015
"17","11.3","17.5","22.7","-1.9","0.0",7,2015
"18","12.6","16.7","21.7","-2.7","2.6",7,2015
"19","11.7","17.6","22.2","-1.8","0.0",7,2015
"20","12.6","16.6","19.3","-2.8","1.0",7,2015
"21","12.4","15.0","19.7","-4.4","3.0",7,2015
"22","12.5","17.4","23.2","-2.0","0.5",7,2015
"23","14.7","18.0","22.4","-1.4","0.5",7,2015
"24","14.6","19.2","23.7","-0.1","0.0",7,2015
"25","12.5","19.1","24.8","-0.2","0.0",7,2015
"26","11.1","20.5","27.7","+1.2","0.0",7,2015
"27","17.7","21.3","27.6","+2.1","39.0",7,2015
"28","17.4","20.3","26.8","+1.1","9.0",7,2015
"29","16.7","20.0","23.6","+0.9","6.0",7,2015
"30","13.8","19.5","23.5","+0.5","0.0",7,2015
"31","14.2","18.8","22.3","-0.2","0.0",7,2015
