"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-0.2","1.6","2.8","+8.4","0.7",1,2007
"2","1.2","2.6","3.6","+9.5","2.5",1,2007
"3","1.8","2.6","3.8","+9.6","2.4",1,2007
"4","-1.6","0.8","2.4","+7.8","0.5",1,2007
"5","-2.5","0.7","2.5","+7.8","0.0",1,2007
"6","0.7","1.8","2.9","+9.0","0.3",1,2007
"7","0.8","2.0","3.5","+9.2","2.4",1,2007
"8","-0.1","1.0","2.5","+8.3","0.4",1,2007
"9","-1.8","0.7","2.3","+8.0","0.0",1,2007
"10","1.8","4.3","8.0","+11.7","2.0",1,2007
"11","4.6","7.1","8.6","+14.5","4.3",1,2007
"12","1.4","2.2","4.9","+9.7","5.4",1,2007
"13","1.4","2.1","3.3","+9.6","2.9",1,2007
"14","-0.8","0.9","2.4","+8.5","0.0",1,2007
"15","0.5","1.6","2.9","+9.2","2.2",1,2007
"16","-1.3","0.3","1.6","+7.9","0.1",1,2007
"17","0.1","2.2","4.1","+9.8","0.5",1,2007
"18","-1.7","1.5","5.1","+9.2","0.0",1,2007
"19","3.6","4.8","6.3","+12.5","13.3",1,2007
"20","-1.9","0.4","6.2","+8.1","9.0",1,2007
"21","-5.3","-2.5","1.6","+5.2","7.6",1,2007
"22","-0.8","1.5","3.0","+9.3","0.4",1,2007
"23","-7.2","-6.2","-0.6","+1.6","0.0",1,2007
"24","-11.8","-9.8","-7.0","-2.0","0.0",1,2007
"25","-11.1","-10.0","-8.6","-2.2","6.8",1,2007
"26","-18.3","-13.7","-10.3","-5.9","0.2",1,2007
"27","-13.9","-10.1","-6.2","-2.3","0.7",1,2007
"28","-9.6","-6.7","-5.0","+1.1","2.6",1,2007
"29","-13.1","-10.4","-8.6","-2.6","0.2",1,2007
"30","-14.2","-12.2","-9.7","-4.4","0.0",1,2007
"31","-14.0","-10.8","-8.4","-3.0","2.4",1,2007
