"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","2.6","6.2","10.4","-1.7","1.1",10,2009
"2","5.8","7.1","9.0","-0.7","7.6",10,2009
"3","2.1","5.2","9.9","-2.4","0.0",10,2009
"4","0.8","7.3","12.3","-0.1","0.0",10,2009
"5","8.4","10.1","12.7","+2.9","0.8",10,2009
"6","4.8","6.4","8.5","-0.7","0.1",10,2009
"7","0.8","5.7","10.4","-1.2","0.0",10,2009
"8","8.3","12.2","16.4","+5.5","2.9",10,2009
"9","5.8","7.8","15.3","+1.3","40.3",10,2009
"10","1.4","3.4","6.4","-2.9","2.0",10,2009
"11","-2.7","2.4","6.8","-3.7","0.0",10,2009
"12","2.9","6.0","10.1","+0.1","12.2",10,2009
"13","5.4","9.1","12.7","+3.4","0.6",10,2009
"14","10.1","12.9","16.9","+7.4","0.0",10,2009
"15","4.7","9.5","12.4","+4.2","0.0",10,2009
"16","2.2","7.9","11.9","+2.8","0.0",10,2009
"17","3.8","7.5","10.7","+2.6","9.7",10,2009
"18","-0.4","2.2","5.6","-2.5","0.0",10,2009
"19","0.5","2.8","5.0","-1.7","4.7",10,2009
"20","-2.0","1.9","7.4","-2.4","0.0",10,2009
"21","-1.4","3.2","7.5","-0.8","0.0",10,2009
"22","3.8","5.8","8.1","+2.0","6.2",10,2009
"23","6.7","8.2","9.6","+4.6","14.4",10,2009
"24","6.3","6.7","7.5","+3.3","3.8",10,2009
"25","2.9","3.7","6.8","+0.6","0.3",10,2009
"26","2.5","3.3","4.5","+0.4","0.2",10,2009
"27","4.5","5.6","6.6","+3.0","15.7",10,2009
"28","5.3","6.0","7.0","+3.6","11.2",10,2009
"29","2.6","4.6","6.6","+2.4","0.4",10,2009
"30","-1.1","-0.4","4.0","-2.3","1.0",10,2009
"31","-2.7","-1.6","-0.3","-3.3","0.3",10,2009
