"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","18.6","25.3","30.1","+6.7","0.0",7,2011
"2","17.5","23.4","28.4","+4.7","0.0",7,2011
"3","14.8","22.4","28.5","+3.6","0.0",7,2011
"4","15.8","23.4","29.7","+4.5","0.0",7,2011
"5","18.4","20.2","22.9","+1.3","1.3",7,2011
"6","19.7","21.9","24.9","+2.9","0.0",7,2011
"7","15.4","21.6","27.4","+2.5","0.0",7,2011
"8","17.8","21.1","28.7","+2.0","11.9",7,2011
"9","17.5","20.0","24.4","+0.8","1.8",7,2011
"10","18.3","21.1","26.1","+1.9","0.3",7,2011
"11","13.9","22.2","28.6","+2.9","0.0",7,2011
"12","13.9","23.3","30.4","+4.0","0.0",7,2011
"13","19.0","23.4","27.3","+4.0","1.9",7,2011
"14","14.4","21.7","27.8","+2.3","0.0",7,2011
"15","15.6","23.4","29.9","+4.0","0.0",7,2011
"16","21.8","27.0","31.8","+7.6","0.0",7,2011
"17","18.1","21.1","27.3","+1.7","21.0",7,2011
"18","17.1","22.4","27.8","+3.0","0.0",7,2011
"19","16.4","22.8","29.6","+3.4","0.4",7,2011
"20","16.4","22.7","29.0","+3.3","6.2",7,2011
"21","18.2","23.3","30.1","+3.9","1.4",7,2011
"22","19.2","24.3","29.1","+4.9","0.0",7,2011
"23","21.0","26.3","32.0","+6.9","0.0",7,2011
"24","19.6","25.9","31.2","+6.6","0.0",7,2011
"25","18.0","26.4","33.0","+7.1","0.0",7,2011
"26","21.8","27.6","33.5","+8.3","0.0",7,2011
"27","21.6","27.7","33.6","+8.5","0.0",7,2011
"28","19.8","26.3","33.8","+7.1","5.0",7,2011
"29","17.7","22.9","28.8","+3.8","2.8",7,2011
"30","17.4","23.0","28.4","+4.0","0.0",7,2011
"31","17.9","21.3","27.4","+2.3","16.7",7,2011
