"day","temp_min","temp_avg","temp_max","temp_diff","precip_mm","month","year"
"1","-10.6","-7.5","-4.8","-0.3","1.0",2,2011
"2","-4.9","-2.4","-0.1","+4.9","0.2",2,2011
"3","-2.3","-0.6","1.4","+6.7","3.0",2,2011
"4","-1.4","-0.1","0.9","+7.3","2.7",2,2011
"5","-1.2","0.2","1.7","+7.6","1.9",2,2011
"6","-2.0","-0.8","0.6","+6.6","3.1",2,2011
"7","-4.5","-2.4","-0.6","+5.0","1.0",2,2011
"8","-9.9","-3.9","-1.7","+3.5","5.0",2,2011
"9","-6.7","-1.6","0.4","+5.8","11.1",2,2011
"10","-13.5","-11.1","-6.6","-3.8","1.6",2,2011
"11","-17.1","-13.2","-10.0","-5.9","0.3",2,2011
"12","-13.8","-12.3","-11.0","-5.1","1.7",2,2011
"13","-16.5","-14.8","-12.5","-7.6","3.1",2,2011
"14","-16.8","-13.1","-11.6","-6.0","1.7",2,2011
"15","-22.2","-18.8","-15.7","-11.8","0.0",2,2011
"16","-21.7","-17.7","-13.5","-10.8","0.0",2,2011
"17","-23.3","-19.9","-16.2","-13.1","0.2",2,2011
"18","-26.4","-21.5","-17.0","-14.8","0.0",2,2011
"19","-24.5","-19.0","-12.7","-12.5","0.0",2,2011
"20","-16.6","-13.2","-10.7","-6.8","0.2",2,2011
"21","-20.2","-15.3","-12.2","-9.0","0.3",2,2011
"22","-20.3","-17.5","-15.0","-11.4","0.0",2,2011
"23","-17.8","-15.4","-12.9","-9.5","0.0",2,2011
"24","-17.0","-14.7","-11.9","-9.0","0.0",2,2011
"25","-16.0","-14.2","-12.5","-8.7","0.0",2,2011
"26","-14.9","-14.0","-12.6","-8.7","0.0",2,2011
"27","-14.9","-12.1","-9.5","-7.0","0.0",2,2011
"28","-12.5","-11.0","-9.2","-6.1","0.0",2,2011
"29","","","","","",2,2011
